"kind","route","probe_route","methods","public_state","required_permission","required_role","allowed_roles","expected_blocked_roles","expected_unauthenticated","expected_blocked","expected_cache","indexing","source_file","unauthenticated_status","super_admin_status","director_status","principal_status","admin_status","accountant_status","teacher_status","parent_status","viewer_status"
"page","/library/return","/library/return","GET","PRIVATE","RETURN_LIBRARY_BOOKS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","library/return/page.tsx","307","200","200","307","200","307","307","307","307"
"page","/library/scanner","/library/scanner","GET","PRIVATE","USE_LIBRARY_SCANNER","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","library/scanner/page.tsx","307","200","200","307","200","307","307","307","307"
"page","/library/stock-verification","/library/stock-verification","GET","PRIVATE","VIEW_LIBRARY_STOCK_VERIFICATION","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","library/stock-verification/page.tsx","307","200","200","200","200","307","307","307","307"
"page","/library/stock-verification/[id]","/library/stock-verification/qasec1qa-object-missing","GET","PRIVATE","VIEW_LIBRARY_STOCK_VERIFICATION","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","library/stock-verification/[id]/page.tsx","307","404","404","404","404","307","307","307","307"
"page","/library/stock-verification/[id]/review","/library/stock-verification/qasec1qa-object-missing/review","GET","PRIVATE","REVIEW_LIBRARY_STOCK_DISCREPANCIES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","library/stock-verification/[id]/review/page.tsx","307","404","404","404","404","307","307","307","307"
"page","/library/stock-verification/[id]/scan","/library/stock-verification/qasec1qa-object-missing/scan","GET","PRIVATE","SCAN_LIBRARY_STOCK","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","library/stock-verification/[id]/scan/page.tsx","307","404","404","307","404","307","307","307","307"
"page","/library/stock-verification/new","/library/stock-verification/new","GET","PRIVATE","MANAGE_LIBRARY_STOCK_VERIFICATION","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","library/stock-verification/new/page.tsx","307","200","200","307","200","307","307","307","307"
"page","/library/stock-verification/reports","/library/stock-verification/reports","GET","PRIVATE","VIEW_LIBRARY_STOCK_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","library/stock-verification/reports/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/login","/login","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","private, no-store","NOINDEX","login/page.tsx","200","307","307","307","307","307","307","307","307"
"page","/mandatory-disclosure","/mandatory-disclosure","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/mandatory-disclosure/page.tsx","404","404","404","404","404","404","404","404","404"
"page","/marks","/marks","GET","PRIVATE","VIEW_EXAMS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","marks/page.tsx","307","200","200","200","200","307","200","307","307"
"page","/marks/entry/[assessmentId]","/marks/entry/qasec1qa-assessment-missing","GET","PRIVATE","VIEW_EXAMS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","marks/entry/[assessmentId]/page.tsx","307","404","404","404","404","307","404","307","307"
"page","/marks/import","/marks/import","GET","PRIVATE","ENTER_MARKS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|TEACHER","ADMIN|ACCOUNTANT|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","marks/import/page.tsx","307","200","200","200","307","307","200","307","307"
"page","/marks/reports","/marks/reports","GET","PRIVATE","VIEW_EXAM_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","marks/reports/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/misc-income","/misc-income","GET","PRIVATE","VIEW_MISC_INCOME","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","misc-income/page.tsx","307","200","200","200","200","200","307","307","200"
"page","/misc-income/[id]","/misc-income/qasec1qa-object-missing","GET","PRIVATE","VIEW_MISC_INCOME","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","misc-income/[id]/page.tsx","307","404","404","404","404","404","307","307","404"
"page","/misc-income/[id]/print","/misc-income/qasec1qa-object-missing/print","GET","PRIVATE","VIEW_MISC_INCOME","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","misc-income/[id]/print/page.tsx","307","404","404","404","404","404","307","307","404"
"page","/misc-income/items","/misc-income/items","GET","PRIVATE","MANAGE_MISC_INCOME_ITEMS","","SUPER_ADMIN|DIRECTOR|ADMIN|ACCOUNTANT","PRINCIPAL|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","misc-income/items/page.tsx","307","200","200","307","200","200","307","307","307"
"page","/misc-income/new","/misc-income/new","GET","PRIVATE","MANAGE_MISC_INCOME","","SUPER_ADMIN|DIRECTOR|ADMIN|ACCOUNTANT","PRINCIPAL|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","misc-income/new/page.tsx","307","200","200","307","200","200","307","307","307"
"page","/misc-income/reports","/misc-income/reports","GET","PRIVATE","VIEW_MISC_INCOME_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","misc-income/reports/page.tsx","307","200","200","200","200","200","307","307","200"
"page","/news","/news","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/news/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/news/[slug]","/news/qasec1qa-missing","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/news/[slug]/page.tsx","404","404","404","404","404","404","404","404","404"
"page","/notices","/notices","GET","PRIVATE","VIEW_NOTICES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","notices/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/notifications","/notifications","GET","PRIVATE","VIEW_OWN_NOTIFICATIONS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","307_TO_LOGIN","NOT_APPLICABLE","private, no-store","NOINDEX","notifications/page.tsx","307","200","200","200","200","200","200","200","200"
"page","/notifications/manage","/notifications/manage","GET","PRIVATE","CREATE_NOTIFICATION_CAMPAIGNS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","notifications/manage/page.tsx","307","200","200","200","200","307","307","307","307"
"page","/notifications/manage/[id]","/notifications/manage/qasec1qa-object-missing","GET","PRIVATE","CREATE_NOTIFICATION_CAMPAIGNS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","notifications/manage/[id]/page.tsx","307","404","404","404","404","307","307","307","307"
"page","/notifications/manage/new","/notifications/manage/new","GET","PRIVATE","CREATE_NOTIFICATION_CAMPAIGNS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","notifications/manage/new/page.tsx","307","200","200","200","200","307","307","307","307"
"page","/notifications/reports","/notifications/reports","GET","PRIVATE","VIEW_NOTIFICATION_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","notifications/reports/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/notifications/templates","/notifications/templates","GET","PRIVATE","MANAGE_NOTIFICATION_TEMPLATES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","notifications/templates/page.tsx","307","200","200","200","200","307","307","307","307"
"page","/offline","/offline","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public static offline content","NOINDEX","offline/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/parent","/parent","GET","PRIVATE","VIEW_PARENT_PLACEHOLDER","PARENT","PARENT","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","parent/page.tsx","307","307","307","307","307","307","307","200","307"
"page","/parent/certificates","/parent/certificates","GET","PRIVATE","VIEW_OWN_CHILD_CERTIFICATES","PARENT","PARENT","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","parent/certificates/page.tsx","307","200","200","307","307","307","307","200","307"
"page","/parent/class-x-documents","/parent/class-x-documents","GET","PRIVATE","AUTHENTICATED_OR_SCOPED","PARENT","PARENT","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","parent/class-x-documents/page.tsx","307","307","307","307","307","307","307","200","307"
"page","/parent/communication-preferences","/parent/communication-preferences","GET","PRIVATE","MANAGE_OWN_WHATSAPP_CONSENT","PARENT","PARENT","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","parent/communication-preferences/page.tsx","307","307","307","307","307","307","307","200","307"
"page","/parent/homework","/parent/homework","GET","PRIVATE","VIEW_OWN_HOMEWORK_PORTAL","PARENT","PARENT","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","parent/homework/page.tsx","307","307","307","307","307","307","307","200","307"
"page","/parent/id-cards","/parent/id-cards","GET","PRIVATE","VIEW_OWN_STUDENT_ID_CARDS","PARENT","PARENT","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","parent/id-cards/page.tsx","307","200","200","307","307","307","307","200","307"
"page","/parent/library","/parent/library","GET","PRIVATE","VIEW_OWN_LIBRARY_PORTAL","PARENT","PARENT","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","parent/library/page.tsx","307","307","307","307","307","307","307","200","307"
"page","/parent/notifications","/parent/notifications","GET","PRIVATE","VIEW_OWN_NOTIFICATIONS","PARENT","PARENT","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","parent/notifications/page.tsx","307","307","307","307","307","307","307","200","307"
"page","/parent/results","/parent/results","GET","PRIVATE","VIEW_OWN_REPORT_CARDS","PARENT","PARENT","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","parent/results/page.tsx","307","307","307","307","307","307","307","200","307"
"page","/payments","/payments","GET","PRIVATE","VIEW_PAYMENTS","","SUPER_ADMIN|DIRECTOR|ADMIN|ACCOUNTANT","PRINCIPAL|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","payments/page.tsx","307","200","200","307","200","200","307","307","307"
"page","/payments/[id]/edit","/payments/qasec1qa-object-missing/edit","GET","PRIVATE","EDIT_PAYMENTS","","SUPER_ADMIN|DIRECTOR|ACCOUNTANT","PRINCIPAL|ADMIN|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","payments/[id]/edit/page.tsx","307","404","404","307","307","404","307","307","307"
"page","/payments/new","/payments/new","GET","PRIVATE","CREATE_PAYMENTS","","SUPER_ADMIN|DIRECTOR|ACCOUNTANT","PRINCIPAL|ADMIN|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","payments/new/page.tsx","307","200","200","307","307","200","307","307","307"
"page","/pending-dues","/pending-dues","GET","PRIVATE","VIEW_PENDING_DUES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|VIEWER","TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","pending-dues/page.tsx","307","200","200","200","200","200","307","307","200"
"page","/pilot-acceptance","/pilot-acceptance","GET","PRIVATE","RUN_PILOT_ACCEPTANCE","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","pilot-acceptance/page.tsx","307","200","200","307","200","307","307","307","307"
"page","/privacy","/privacy","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/privacy/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/receipt-audit","/receipt-audit","GET","PRIVATE","VIEW_RECEIPT_AUDIT","","SUPER_ADMIN|DIRECTOR|ADMIN|ACCOUNTANT","PRINCIPAL|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","receipt-audit/page.tsx","307","200","200","307","200","200","307","307","307"
"page","/receipts/[receiptNo]/print","/receipts/qasec1qa-receiptno-missing/print","GET","PRIVATE","AUTHENTICATED_OR_SCOPED","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","307_TO_LOGIN","NOT_APPLICABLE","private, no-store","NOINDEX","receipts/[receiptNo]/print/page.tsx","307","404","404","404","404","404","404","404","404"
"page","/report-cards","/report-cards","GET","PRIVATE","VIEW_REPORT_CARDS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","report-cards/page.tsx","307","200","200","200","200","307","200","307","307"
"page","/report-cards/[id]","/report-cards/qasec1qa-object-missing","GET","PRIVATE","VIEW_REPORT_CARDS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","report-cards/[id]/page.tsx","307","404","404","404","404","307","404","307","307"
"page","/report-cards/[id]/kg-entry","/report-cards/qasec1qa-object-missing/kg-entry","GET","PRIVATE","VIEW_REPORT_CARDS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","report-cards/[id]/kg-entry/page.tsx","307","404","404","404","404","307","404","307","307"
"page","/report-cards/[id]/print","/report-cards/qasec1qa-object-missing/print","GET","PRIVATE","VIEW_REPORT_CARDS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","report-cards/[id]/print/page.tsx","307","404","404","404","404","307","404","307","307"
"page","/report-cards/batches/[id]","/report-cards/batches/qasec1qa-object-missing","GET","PRIVATE","VIEW_REPORT_CARDS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|TEACHER","ACCOUNTANT|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","report-cards/batches/[id]/page.tsx","307","404","404","404","404","307","404","307","307"
"page","/report-cards/batches/new","/report-cards/batches/new","GET","PRIVATE","MANAGE_REPORT_CARD_BATCHES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","report-cards/batches/new/page.tsx","307","200","200","200","200","307","307","307","307"
"page","/report-cards/reports","/report-cards/reports","GET","PRIVATE","VIEW_REPORT_CARD_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","report-cards/reports/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/report-cards/templates","/report-cards/templates","GET","PRIVATE","MANAGE_REPORT_CARD_TEMPLATES","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","report-cards/templates/page.tsx","307","200","200","307","200","307","307","307","307"
"page","/roles","/roles","GET","PRIVATE","MANAGE_ROLE_PERMISSIONS","","SUPER_ADMIN","DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","roles/page.tsx","307","200","307","307","307","307","307","307","307"
"page","/school-app","/school-app","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/school-app/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/settings","/settings","GET","PRIVATE","VIEW_SETTINGS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","settings/page.tsx","307","200","200","307","200","307","307","307","307"
"page","/settings/pwa","/settings/pwa","GET","PRIVATE","VIEW_SYSTEM_HEALTH","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","settings/pwa/page.tsx","307","200","200","307","200","307","307","307","307"
"page","/setup","/setup","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","private, no-store","NOINDEX","setup/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/sms-email","/sms-email","GET","PRIVATE","VIEW_SMS_EMAIL_CENTRE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","sms-email/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/sms-email/batches","/sms-email/batches","GET","PRIVATE","VIEW_SMS_EMAIL_CENTRE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","sms-email/batches/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/sms-email/batches/[id]","/sms-email/batches/qasec1qa-object-missing","GET","PRIVATE","VIEW_SMS_EMAIL_CENTRE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","sms-email/batches/[id]/page.tsx","307","404","404","404","404","307","307","307","404"
"page","/sms-email/batches/new","/sms-email/batches/new","GET","PRIVATE","CREATE_SMS_EMAIL_BATCHES","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","sms-email/batches/new/page.tsx","307","200","200","200","200","307","307","307","307"
"page","/sms-email/consents","/sms-email/consents","GET","PRIVATE","MANAGE_SMS_EMAIL_CONSENTS","","SUPER_ADMIN|DIRECTOR|ADMIN","PRINCIPAL|ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","sms-email/consents/page.tsx","307","200","200","307","200","307","307","307","307"
"page","/sms-email/integrations","/sms-email/integrations","GET","PRIVATE","VIEW_SMS_EMAIL_CENTRE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","sms-email/integrations/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/sms-email/reports","/sms-email/reports","GET","PRIVATE","VIEW_SMS_EMAIL_REPORTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","sms-email/reports/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/sms-email/templates","/sms-email/templates","GET","PRIVATE","VIEW_SMS_EMAIL_CENTRE","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","sms-email/templates/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/staff","/staff","GET","PRIVATE","VIEW_STAFF","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","staff/page.tsx","307","200","200","200","200","307","307","307","200"
"page","/staff/[id]","/staff/qasec1qa-object-missing","GET","PRIVATE","VIEW_STAFF","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|VIEWER","ACCOUNTANT|TEACHER|PARENT","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","staff/[id]/page.tsx","307","404","404","404","404","307","307","307","404"
"page","/student-life","/student-life","GET","PUBLIC","PUBLIC","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT|TEACHER|PARENT|VIEWER","","PUBLIC_HANDLER_STATUS","NOT_APPLICABLE","public, max-age=0, must-revalidate","INDEX","(public)/student-life/page.tsx","200","200","200","200","200","200","200","200","200"
"page","/students","/students","GET","PRIVATE","VIEW_STUDENTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN|ACCOUNTANT","TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","students/page.tsx","307","200","200","200","200","200","307","307","307"
"page","/students/[id]/edit","/students/qasec1qa-object-missing/edit","GET","PRIVATE","EDIT_STUDENTS","","SUPER_ADMIN|DIRECTOR|PRINCIPAL|ADMIN","ACCOUNTANT|TEACHER|PARENT|VIEWER","307_TO_LOGIN","307_TO_UNAUTHORIZED_OR_404","private, no-store","NOINDEX","students/[id]/edit/page.tsx","307","404","404","404","404","307","307","307","307"
